,app_name,releaseDate,mt,developer,tabName,读取联系人,读取短信/彩信,显示在其他应用上面,修改或删除存储卡中的内容,访问确切位置信息（使用GPS和网络进行定位）,访问大致位置信息（使用网络进行定位）,接收短信,发送短信,录制音频,相机,读取存储卡中的内容,读取通话状态和移动网络信息,接收WAP信息,读取小区广播消息,查找设备上的帐号,新建/修改/删除联系人,修改系统设置,新建/修改/删除通话记录,拨打电话
1149,朋赞管家,2020/12/1,44166,重庆一厂科技有限公司,旅游住宿,0,0,0,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0
1150,爱拼途,2019/12/23,43800,苏州炜晔互联网科技有限公司,旅游住宿,0,0,0,1,0,1,0,0,1,1,1,1,0,0,1,0,1,0,0
1151,好巧酒店,2020/1/6,43831,北京好巧国际旅行社有限公司,旅游住宿,0,0,1,1,0,1,0,0,1,1,1,1,0,0,1,0,1,0,1
1152,依时住行,2020/1/23,43831,湖北智讯分时网络科技有限公司,旅游住宿,0,0,1,1,0,1,0,0,1,1,1,1,0,0,0,0,1,0,0
1153,哎哟民宿,2018/12/13,43435,FALSE,旅游住宿,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,1,0,1
1154,芯信身份证智能入住,2020/3/30,43891,北京芯诣世纪科技有限公司,旅游住宿,0,0,1,1,0,1,0,0,1,1,1,1,0,0,0,0,1,0,1
1155,月忆民宿,2019/11/20,43770,杭州合迅创想网络技术有限公司,旅游住宿,1,0,1,1,0,1,0,0,1,1,1,1,0,0,1,1,1,0,1
1156,未来酒店,2018/9/1,43344,FALSE,旅游住宿,0,0,1,1,0,1,1,0,0,1,1,1,0,0,0,0,1,0,0
1157,缘点民居,2020/7/1,44013,王正刚,旅游住宿,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
1158,山水酒店,2020/9/1,44075,深圳市青云酒店信息技术有限公司,旅游住宿,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0
1159,爱出门,2019/8/16,43678,FALSE,旅游住宿,1,1,1,1,0,1,0,1,0,1,1,1,0,0,1,1,1,0,1
1160,酒店返利,2020/7/2,44013,北京德勤睿思科技有限公司,旅游住宿,0,0,1,1,0,1,0,0,0,1,1,1,0,0,1,0,1,0,0
1161,一起旅居,2019/10/24,43739,沈阳一起旅居旅游有限公司,旅游住宿,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1
1162,伊宿租房,2020/1/24,43831,沈阳伊宿网络科技有限公司,旅游住宿,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0
1163,小微旅馆,2020/8/28,44044,景安大数据科技有限公司,旅游住宿,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0
1164,全球换住,2020/1/18,43831,贵州万物联网科技有限公司,旅游住宿,1,1,0,1,0,1,1,1,1,1,1,1,0,0,1,1,1,0,1
1165,自游鸟旅行,2018/10/22,43374,FALSE,旅游住宿,1,0,0,1,0,1,0,0,1,1,1,1,0,0,0,0,1,0,1
1166,有人有活-酒店端,2020/10/9,44105,广州市北昂科技有限公司,旅游住宿,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,0,1
1167,KK管家,2020/4/17,43922,深圳市英智联科技有限公司,旅游住宿,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,1,0,1
1168,牛托邦度假,2020/6/5,43983,逸墅信息科技（深圳）有限公司,旅游住宿,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0
1169,云易宿,2020/11/26,44136,云易宿（北京）文旅科技有限公司,旅游住宿,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0
1170,鸵鸟旅行网,2020/6/22,43983,北京晨狐网讯科技有限公司,旅游住宿,1,0,1,1,0,1,0,0,1,1,1,1,0,0,1,1,1,0,1
1171,食尚游,2020/6/17,43983,乌鲁木齐市食尚游旅游管理有限公司,旅游住宿,0,0,1,1,0,1,0,0,1,1,1,1,0,0,0,0,1,0,1
1172,优程旅行,2019/9/29,43709,江西风途旅行服务有限公司,旅游住宿,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1
1173,在线前台,2020/11/5,44136,浙江居利威物联科技有限公司,旅游住宿,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0
1174,差旅e行,2020/7/10,44013,吉林省差旅天下网络技术股份有限公司,旅游住宿,1,0,1,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,1
1175,零点租客,2019/12/24,43800,深圳市图灵智者信息技术有限公司,旅游住宿,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
1176,印记,2020/9/24,44075,福建印记科技有限公司,旅游住宿,1,0,1,1,0,1,0,0,1,1,1,1,0,0,0,0,1,0,0
1177,享窝,2020/4/26,43922,石家庄坦图计算机科技有限公司,旅游住宿,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0
1178,爱窝,2018/9/17,43344,FALSE,旅游住宿,0,0,0,1,0,1,0,0,1,1,1,1,0,0,0,0,1,0,1
