app_name,authority,releaseDate,developer,tabName 
广发易淘金,"1拨打电话
2新建/修改/删除日历
3显示在其他应用上面
4读取日历
5修改或删除存储卡中的内容
6访问确切位置信息（使用 GPS 和网络进行定位）
7访问大致位置信息（使用网络进行定位）
8录制音频
9相机
10读取存储卡中的内容
11读取通话状态和移动网络信息",2020/12/1,广发证券股份有限公司,金融理财
私募排排网,"1读取联系人
2拨打电话
3查找设备上的帐号
4显示在其他应用上面
5修改或删除存储卡中的内容
6访问确切位置信息（使用 GPS 和网络进行定位）
7访问大致位置信息（使用网络进行定位）
8录制音频
9相机
10读取存储卡中的内容
11读取通话状态和移动网络信息
12修改系统设置",2020/11/27,深圳市排排网投资管理股份有限公司,金融理财
点掌财经,"1拨打电话
2查找设备上的帐号
3显示在其他应用上面
4修改或删除存储卡中的内容
5访问确切位置信息（使用 GPS 和网络进行定位）
6访问大致位置信息（使用网络进行定位）
7相机
8读取存储卡中的内容
9读取通话状态和移动网络信息
10修改系统设置",2020/10/30,上海点掌文化传媒股份有限公司,金融理财
海通证券开户,"1拨打电话
2相机
3修改系统设置
4访问确切位置信息（使用 GPS 和网络进行定位）
5录制音频
6访问大致位置信息（使用网络进行定位）
7读取存储卡中的内容
8修改或删除存储卡中的内容
9显示在其他应用上面
10读取通话状态和移动网络信息",2020/8/14,海通证券股份有限公司,金融理财
万联证券股票开户,"1拨打电话
2录制音频
3修改或删除存储卡中的内容
4访问确切位置信息（使用 GPS 和网络进行定位）
5访问大致位置信息（使用网络进行定位）
6相机
7读取存储卡中的内容
8读取通话状态和移动网络信息",2020/12/4,万联证券股份有限公司,金融理财
广发证券开户,"1拨打电话
2查找设备上的帐号
3显示在其他应用上面
4修改或删除存储卡中的内容
5访问确切位置信息（使用 GPS 和网络进行定位）
6访问大致位置信息（使用网络进行定位）
7录制音频
8相机
9读取存储卡中的内容
10读取通话状态和移动网络信息",2020/12/8,广发证券股份有限公司,金融理财
雪球,"1新建/修改/删除日历
2显示在其他应用上面
3读取日历
4修改或删除存储卡中的内容
5录制音频
6相机
7读取存储卡中的内容
8读取通话状态和移动网络信息
9修改系统设置",2020/12/3,北京雪球信息科技有限公司,金融理财
金太阳,"1新建/修改/删除日历
2读取日历
3修改或删除存储卡中的内容
4访问确切位置信息（使用 GPS 和网络进行定位）
5录制音频
6相机
7读取存储卡中的内容
8读取通话状态和移动网络信息",2020/12/8,国信证券股份有限公司,金融理财
大智慧,"1访问大致位置信息（使用网络进行定位）
2录制音频
3读取联系人
4显示在其他应用上面
5修改或删除存储卡中的内容
6访问确切位置信息（使用 GPS 和网络进行定位）
7相机
8读取存储卡中的内容
9读取通话状态和移动网络信息
10修改系统设置",2020/12/1,上海大智慧信息科技有限公司,金融理财
中信证券,"1拨打电话
2修改或删除存储卡中的内容
3访问大致位置信息（使用网络进行定位）
4录制音频
5相机
6读取存储卡中的内容
7读取通话状态和移动网络信息",2020/12/11,中信证券股份有限公司,金融理财
智远一户通,"1读取短信/彩信
2显示在其他应用上面
3修改或删除存储卡中的内容
4访问确切位置信息（使用 GPS 和网络进行定位）
5访问大致位置信息（使用网络进行定位）
6发送短信
7接收短信
8录制音频
9相机
10读取存储卡中的内容
11读取通话状态和移动网络信息
12修改系统设置",2020/10/29,招商证券股份有限公司,金融理财
国泰君安君弘,"1新建/修改/删除日历
2显示在其他应用上面
3读取日历
4修改或删除存储卡中的内容
5访问确切位置信息（使用 GPS 和网络进行定位）
6访问大致位置信息（使用网络进行定位）
7录制音频
8相机
9读取存储卡中的内容
10读取通话状态和移动网络信息
11修改系统设置",2020/12/3,国泰君安证券股份有限公司,金融理财
i问财,"1修改或删除存储卡中的内容
2读取通话状态和移动网络信息
3相机
4读取存储卡中的内容
5访问大致位置信息（使用网络进行定位）
6显示在其他应用上面
7修改系统设置
8访问确切位置信息（使用 GPS 和网络进行定位）
9录制音频",2020/7/23,浙江核新同花顺网络信息股份有限公司,金融理财
中国银河证券,"1接收短信
2读取短信/彩信
3录制音频
4修改或删除存储卡中的内容
5访问确切位置信息（使用 GPS 和网络进行定位）
6访问大致位置信息（使用网络进行定位）
7相机
8读取存储卡中的内容
9读取通话状态和移动网络信息",2020/12/10,中国银河证券股份有限公司,金融理财
小方,"1新建/修改/删除日历
2读取日历
3访问大致位置信息（使用网络进行定位）
4录制音频
5拨打电话
6显示在其他应用上面
7修改或删除存储卡中的内容
8访问确切位置信息（使用 GPS 和网络进行定位）
9相机
10读取存储卡中的内容
11修改系统设置
12读取通话状态和移动网络信息",2020/12/10,方正证券股份有限公司,金融理财
蜻蜓点金,"1显示在其他应用上面
2修改或删除存储卡中的内容
3访问确切位置信息（使用 GPS 和网络进行定位）
4相机
5拨打电话
6修改系统设置
7访问大致位置信息（使用网络进行定位）
8录制音频
9读取存储卡中的内容
10读取通话状态和移动网络信息",2020/12/11,中信建投证券股份有限公司,金融理财
顺丰金融,"1相机
2新建/修改/删除日历
3读取存储卡中的内容
4录制音频
5修改系统设置
6读取通话状态和移动网络信息
7拨打电话
8访问大致位置信息（使用网络进行定位）
9显示在其他应用上面
10读取联系人
11修改或删除存储卡中的内容
12读取日历
13读取短信/彩信
14查找设备上的帐号
15新建/修改/删除联系人
16访问确切位置信息（使用 GPS 和网络进行定位）",2020/1/6,深圳市顺恒融丰投资有限公司,金融理财
长江e号,"1读取短信/彩信
2新建/修改/删除日历
3读取日历
4修改或删除存储卡中的内容
5访问确切位置信息（使用 GPS 和网络进行定位）
6访问大致位置信息（使用网络进行定位）
7接收短信
8录制音频
9相机
10读取存储卡中的内容
11读取通话状态和移动网络信息
12修改系统设置",2020/12/11,长江证券股份有限公司,金融理财
兴业证券优理宝,"1新建/修改/删除日历
2读取日历
3访问大致位置信息（使用网络进行定位）
4录制音频
5修改或删除存储卡中的内容
6访问确切位置信息（使用 GPS 和网络进行定位）
7相机
8读取存储卡中的内容
9读取通话状态和移动网络信息",2020/11/13,兴业证券股份有限公司,金融理财
app_name,authority,releaseDate,developer,tabName
美丽修行,"1拨打电话
2显示在其他应用上面
3修改或删除存储卡中的内容
4访问确切位置信息（使用 GPS 和网络进行定位）
5访问大致位置信息（使用网络进行定位）
6录制音频
7相机
8读取存储卡中的内容
9读取通话状态和移动网络信息
10修改系统设置",2020/12/8,武汉美之修行信息科技有限公司,运动健康
国寿AI健康,"1新建/修改/删除日历
2读取日历
3访问大致位置信息（使用网络进行定位）
4录制音频
5读取联系人
6拨打电话
7显示在其他应用上面
8修改或删除存储卡中的内容
9访问确切位置信息（使用 GPS 和网络进行定位）
10新建/修改/删除通话记录
11读取通话记录
12相机
13读取存储卡中的内容
14修改系统设置
15读取通话状态和移动网络信息",2020/12/2,江西博瑞彤芸科技有限公司,运动健康
正气,"1读取存储卡中的内容
2录制音频
3修改或删除存储卡中的内容
4读取通话状态和移动网络信息
5相机",2020/7/20,海南正气文化传播有限公司,运动健康
艾灸养生,"1读取联系人
2拨打电话
3显示在其他应用上面
4修改或删除存储卡中的内容
5访问确切位置信息（使用 GPS 和网络进行定位）
6访问大致位置信息（使用网络进行定位）
7录制音频
8相机
9读取存储卡中的内容
10读取通话状态和移动网络信息
11修改系统设置",2020/9/16,深圳市灸大夫医疗科技有限公司,运动健康
中药大全,"1读取联系人
2录制音频
3修改或删除存储卡中的内容
4访问大致位置信息（使用网络进行定位）
5相机
6读取存储卡中的内容
7读取通话状态和移动网络信息
8修改系统设置",2020/11/2,厦门沃鸿信息技术有限公司,运动健康
往约,"1访问大致位置信息（使用网络进行定位）
2录制音频
3读取联系人
4拨打电话
5显示在其他应用上面
6修改或删除存储卡中的内容
7访问确切位置信息（使用 GPS 和网络进行定位）
8相机
9读取存储卡中的内容
10读取通话状态和移动网络信息
11修改系统设置",2020/11/10,上海往约网络科技有限公司,运动健康
